1980,65273,Zimbabwe Vs Pakistan 41St Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-04,7,Pakistan,Waqar Younis,73,3,9,9,Zimbabwe,Heath Streak,,,,Queens Sports Club,Bulawayo,Zimbabwe,EAR de Silva,BF Bowden,Pakistan,bat,,No result,
1981,65274,Kenya Vs West Indies 42Nd Match,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-04,4,West Indies,Carl Hooper,246,7,3,26,Kenya,Steve Tikolo,104,10,12,De Beers Diamond Oval,Kimberley,South Africa,DR Shepherd,SJA Taufel,West Indies,bat,West Indies,West Indies won by 142 runs,Vasbert Drakes
1982,65275,Australia Vs Sri Lanka 1St Super,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-07,2,Australia,Ricky Ponting,319,5,16,8,Sri Lanka,Sanath Jayasuriya,223,9,23,SuperSport Park,Centurion,South Africa,BF Bowden,DR Shepherd,Australia,bat,Australia,Australia won by 96 runs,Ricky Ponting
1983,65276,India Vs Kenya 2Nd Super,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-07,26,Kenya,Steve Tikolo,225,6,16,6,India,Sourav Ganguly,226,4,16,Newlands,Cape Town,South Africa,DJ Harper,P Willey,Kenya,bat,India,India won by 6 wickets (with 13 balls remaining),Sourav Ganguly
1984,65277,New Zealand Vs Zimbabwe 3Rd Super,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-08,9,Zimbabwe,Heath Streak,252,7,24,5,New Zealand,Stephen Fleming,253,4,16,Goodyear Park,Bloemfontein,South Africa,DB Hair,RE Koertzen,Zimbabwe,bat,New Zealand,New Zealand won by 6 wickets (with 16 balls remaining),Nathan Astle
1985,65278,India Vs Sri Lanka 4Th Super,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-10,6,India,Sourav Ganguly,292,6,23,8,Sri Lanka,Sanath Jayasuriya,109,10,21,New Wanderers Stadium,Johannesburg,South Africa,DR Shepherd,SJA Taufel,Sri Lanka,bowl,India,India won by 183 runs,Javagal Srinath
1986,65279,Australia Vs New Zealand 5Th Super,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-11,2,Australia,Ricky Ponting,208,9,8,5,New Zealand,Stephen Fleming,112,10,9,St George's Park,Gqeberha,South Africa,EAR de Silva,SA Bucknor,New Zealand,bowl,Australia,Australia won by 96 runs,Shane Bond
1987,65280,Kenya Vs Zimbabwe 6Th Super,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-12,9,Zimbabwe,Heath Streak,133,10,7,26,Kenya,Steve Tikolo,135,3,19,Goodyear Park,Bloemfontein,South Africa,Aleem Dar,S Venkataraghavan,Zimbabwe,bat,Kenya,Kenya won by 7 wickets (with 144 balls remaining),Martin Suji
1988,65281,India Vs New Zealand 7Th Super,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-14,5,New Zealand,Stephen Fleming,146,10,13,6,India,Sourav Ganguly,150,3,10,SuperSport Park,Centurion,South Africa,DJ Harper,P Willey,India,bowl,India,India won by 7 wickets (with 56 balls remaining),Zaheer Khan
1989,65282,Sri Lanka Vs Zimbabwe 8Th Super,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-15,8,Sri Lanka,Sanath Jayasuriya,256,5,18,9,Zimbabwe,Heath Streak,182,10,12,Buffalo Park,East London,South Africa,BG Jerling,RE Koertzen,Sri Lanka,bat,Sri Lanka,Sri Lanka won by 74 runs,Marvan Atapattu
1990,65283,Australia Vs Kenya 9Th Super,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-15,26,Kenya,Steve Tikolo,174,8,17,2,Australia,Ricky Ponting,178,5,10,Kingsmead,Durban,South Africa,BF Bowden,SA Bucknor,Australia,bowl,Australia,Australia won by 5 wickets (with 112 balls remaining),Aasif Karim
1991,65284,Australia Vs Sri Lanka 1St Sf,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-18,2,Australia,Ricky Ponting,212,7,7,8,Sri Lanka,Sanath Jayasuriya,123,7,9,St George's Park,Gqeberha,South Africa,DR Shepherd,RE Koertzen,Australia,bat,Australia,Australia won by 48 runs (D/L method),Andrew Symonds
1992,65285,India Vs Kenya 2Nd Sf,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-20,6,India,Sourav Ganguly,270,4,11,26,Kenya,Steve Tikolo,179,10,39,Kingsmead,Durban,South Africa,DJ Harper,SA Bucknor,India,bat,India,India won by 91 runs,Sourav Ganguly
1993,65286,Australia Vs India Final,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),2003-03-23,2,Australia,Ricky Ponting,359,2,37,6,India,Sourav Ganguly,234,10,21,New Wanderers Stadium,Johannesburg,South Africa,DR Shepherd,SA Bucknor,India,bowl,Australia,Australia won by 125 runs,Ricky Ponting
2579,247505,New Zealand Vs Sri Lanka 1St Semi Final,ICC World Cup in West Indies - 2007 (2006/07),2007-04-24,8,Sri Lanka,Mahela Jayawardene,289,5,17,5,New Zealand,Stephen Fleming,208,10,21,Sabina Park,Kingston,West Indies,RE Koertzen,SJA Taufel,Sri Lanka,bat,Sri Lanka,Sri Lanka won by 81 runs,Mahela Jayawardene
2531,247457,West Indies Vs Pakistan 1St Match Group D,ICC World Cup in West Indies - 2007 (2006/07),2007-03-13,4,West Indies,Brian Lara,241,9,11,7,Pakistan,Inzamam-ul-Haq,187,10,4,Sabina Park,Kingston,West Indies,BF Bowden,SJA Taufel,Pakistan,bowl,West Indies,West Indies won by 54 runs,Dwayne Smith
2532,247458,Australia Vs Scotland 2Nd Match Group A,ICC World Cup in West Indies - 2007 (2006/07),2007-03-14,2,Australia,Ricky Ponting,334,6,9,30,Scotland,Craig Wright,131,9,16,Warner Park,Basseterre,West Indies,EAR de Silva,SA Bucknor,Scotland,bowl,Australia,Australia won by 203 runs,Ricky Ponting
2533,247459,Canada Vs Kenya 3Rd Match Group C,ICC World Cup in West Indies - 2007 (2006/07),2007-03-14,17,Canada,John Davison,199,10,14,26,Kenya,Steve Tikolo,203,3,28,Beausejour Stadium,Gros Islet,West Indies,Asad Rauf,PD Parker,Kenya,bowl,Kenya,Kenya won by 7 wickets (with 40 balls remaining),Steve Tikolo
2534,247460,Bermuda Vs Sri Lanka 4Th Match Group B,ICC World Cup in West Indies - 2007 (2006/07),2007-03-15,8,Sri Lanka,Mahela Jayawardene,321,6,30,12,Bermuda,Irving Romaine,78,10,9,Queen's Park Oval,Port of Spain,West Indies,DJ Harper,IL Howell,Sri Lanka,bat,Sri Lanka,Sri Lanka won by 243 runs,Mahela Jayawardene
2535,247461,Ireland Vs Zimbabwe 5Th Match Group D,ICC World Cup in West Indies - 2007 (2006/07),2007-03-15,29,Ireland,Trent Johnston,221,9,10,9,Zimbabwe,Prosper Utseya,221,10,10,Sabina Park,Kingston,West Indies,BG Jerling,IJ Gould,Zimbabwe,bowl,,Match tied,Jeremy Bray
2536,247463,England Vs New Zealand 6Th Match Group C,ICC World Cup in West Indies - 2007 (2006/07),2007-03-16,1,England,Michael Vaughan,209,7,13,5,New Zealand,Stephen Fleming,210,4,26,Beausejour Stadium,Gros Islet,West Indies,Asad Rauf,RE Koertzen,New Zealand,bowl,New Zealand,New Zealand won by 6 wickets (with 54 balls remaining),Scott Styris
2537,247462,Netherlands Vs South Africa 7Th Match Group A,ICC World Cup in West Indies - 2007 (2006/07),2007-03-16,3,South Africa,Graeme Smith,353,3,11,15,Netherlands,Luuk van Troost,132,9,7,Warner Park,Basseterre,West Indies,MR Benson,AL Hill,Netherlands,bowl,South Africa,South Africa won by 221 runs,Herschelle Gibbs
2538,247464,Bangladesh Vs India 8Th Match Group B,ICC World Cup in West Indies - 2007 (2006/07),2007-03-17,6,India,Rahul Dravid,191,10,16,25,Bangladesh,Habibul Bashar,192,5,13,Queen's Park Oval,Port of Spain,West Indies,Aleem Dar,SJ Davis,India,bat,Bangladesh,Bangladesh won by 5 wickets (with 9 balls remaining),Mashrafe Mortaza
2539,247465,Ireland Vs Pakistan 9Th Match Group D,ICC World Cup in West Indies - 2007 (2006/07),2007-03-17,7,Pakistan,Inzamam-ul-Haq,132,10,29,29,Ireland,Trent Johnston,133,7,14,Sabina Park,Kingston,West Indies,BF Bowden,BG Jerling,Ireland,bowl,Ireland,Ireland won by 3 wickets (with 32 balls remaining) (D/L method),Niall O'Brien
2540,247466,Australia Vs Netherlands 10Th Match Group A,ICC World Cup in West Indies - 2007 (2006/07),2007-03-18,2,Australia,Ricky Ponting,358,5,19,15,Netherlands,Luuk van Troost,129,10,12,Warner Park,Basseterre,West Indies,SA Bucknor,AL Hill,Australia,bat,Australia,Australia won by 229 runs,Brad Hodge
2541,247467,Canada Vs England 11Th Match Group C,ICC World Cup in West Indies - 2007 (2006/07),2007-03-18,1,England,Michael Vaughan,279,6,19,17,Canada,John Davison,228,7,16,Beausejour Stadium,Gros Islet,West Indies,BR Doctrove,PD Parker,Canada,bowl,England,England won by 51 runs,Paul Collingwood
2542,247468,Bermuda Vs India 12Th Match Group B,ICC World Cup in West Indies - 2007 (2006/07),2007-03-19,6,India,Rahul Dravid,413,5,31,12,Bermuda,Irving Romaine,156,10,27,Queen's Park Oval,Port of Spain,West Indies,Aleem Dar,IL Howell,Bermuda,bowl,India,India won by 257 runs,Virender Sehwag
2543,247469,West Indies Vs Zimbabwe 13Th Match Group D,ICC World Cup in West Indies - 2007 (2006/07),2007-03-19,9,Zimbabwe,Prosper Utseya,202,5,23,4,West Indies,Brian Lara,204,4,22,Sabina Park,Kingston,West Indies,IJ Gould,SJA Taufel,West Indies,bowl,West Indies,West Indies won by 6 wickets (with 13 balls remaining),Sean Williams
2544,247471,Kenya Vs New Zealand 14Th Match Group C,ICC World Cup in West Indies - 2007 (2006/07),2007-03-20,5,New Zealand,Stephen Fleming,331,7,29,26,Kenya,Steve Tikolo,183,10,12,Beausejour Stadium,Gros Islet,West Indies,BR Doctrove,RE Koertzen,Kenya,bowl,New Zealand,New Zealand won by 148 runs,Ross Taylor
2545,247470,Scotland Vs South Africa 15Th Match Group A,ICC World Cup in West Indies - 2007 (2006/07),2007-03-20,30,Scotland,Ryan Watson,186,8,12,3,South Africa,Graeme Smith,188,3,2,Warner Park,Basseterre,West Indies,EAR de Silva,MR Benson,South Africa,bowl,South Africa,South Africa won by 7 wickets (with 160 balls remaining),Graeme Smith
2546,247472,Bangladesh Vs Sri Lanka 16Th Match Group B,ICC World Cup in West Indies - 2007 (2006/07),2007-03-21,8,Sri Lanka,Mahela Jayawardene,318,4,24,25,Bangladesh,Habibul Bashar,112,10,7,Queen's Park Oval,Port of Spain,West Indies,DJ Harper,SJ Davis,Bangladesh,bowl,Sri Lanka,Sri Lanka won by 198 runs (D/L method),Sanath Jayasuriya
2547,247473,Pakistan Vs Zimbabwe 17Th Match Group D,ICC World Cup in West Indies - 2007 (2006/07),2007-03-21,7,Pakistan,Inzamam-ul-Haq,349,10,16,9,Zimbabwe,Prosper Utseya,99,10,4,Sabina Park,Kingston,West Indies,BG Jerling,SJA Taufel,Zimbabwe,bowl,Pakistan,Pakistan won by 93 runs (D/L method),Imran Nazir
2548,247475,Canada Vs New Zealand 18Th Match Group C,ICC World Cup in West Indies - 2007 (2006/07),2007-03-22,5,New Zealand,Stephen Fleming,363,5,24,17,Canada,John Davison,249,9,23,Beausejour Stadium,Gros Islet,West Indies,Asad Rauf,BR Doctrove,Canada,bowl,New Zealand,New Zealand won by 114 runs,Lou Vincent
2549,247474,Netherlands Vs Scotland 19Th Match Group A,ICC World Cup in West Indies - 2007 (2006/07),2007-03-22,30,Scotland,Craig Wright,136,10,15,15,Netherlands,Jeroen Smits,140,2,6,Warner Park,Basseterre,West Indies,EAR de Silva,AL Hill,Netherlands,bowl,Netherlands,Netherlands won by 8 wickets (with 157 balls remaining),Billy Stelling
2550,247476,India Vs Sri Lanka 20Th Match Group B,ICC World Cup in West Indies - 2007 (2006/07),2007-03-23,8,Sri Lanka,Mahela Jayawardene,254,6,27,6,India,Rahul Dravid,185,10,8,Queen's Park Oval,Port of Spain,West Indies,Aleem Dar,DJ Harper,India,bowl,Sri Lanka,Sri Lanka won by 69 runs,Muthiah Muralidaran
2551,247477,West Indies Vs Ireland 21St Match Group D,ICC World Cup in West Indies - 2007 (2006/07),2007-03-23,29,Ireland,Kyle McCallan,183,8,22,4,West Indies,Brian Lara,190,2,7,Sabina Park,Kingston,West Indies,BF Bowden,IJ Gould,Ireland,bat,West Indies,West Indies won by 8 wickets (with 59 balls remaining) (D/L method),Shivnarine Chanderpaul
2552,247478,Australia Vs South Africa 22Nd Match Group A,ICC World Cup in West Indies - 2007 (2006/07),2007-03-24,2,Australia,Ricky Ponting,377,6,14,3,South Africa,Graeme Smith,294,10,17,Warner Park,Basseterre,West Indies,MR Benson,SA Bucknor,South Africa,bowl,Australia,Australia won by 83 runs,Matthew Hayden
2553,247479,England Vs Kenya 23Rd Match Group C,ICC World Cup in West Indies - 2007 (2006/07),2007-03-24,26,Kenya,Steve Tikolo,177,10,22,1,England,Michael Vaughan,178,3,12,Beausejour Stadium,Gros Islet,West Indies,PD Parker,RE Koertzen,Kenya,bat,England,England won by 7 wickets (with 60 balls remaining),Ed Joyce
2554,247480,Bangladesh Vs Bermuda 24Th Match Group B,ICC World Cup in West Indies - 2007 (2006/07),2007-03-25,12,Bermuda,Irving Romaine,94,9,11,25,Bangladesh,Habibul Bashar,96,3,21,Queen's Park Oval,Port of Spain,West Indies,IL Howell,SJ Davis,Bangladesh,bowl,Bangladesh,Bangladesh won by 7 wickets (with 21 balls remaining) (D/L method),Mohammad Ashraful
2555,247481,West Indies Vs Australia 25Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-03-27,2,Australia,Ricky Ponting,322,6,21,4,West Indies,Brian Lara,219,10,16,Sir Vivian Richards Stadium,North Sound,West Indies,Aleem Dar,Asad Rauf,West Indies,bowl,Australia,Australia won by 103 runs,Matthew Hayden
2556,247482,South Africa Vs Sri Lanka 26Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-03-28,8,Sri Lanka,Mahela Jayawardene,209,10,8,3,South Africa,Graeme Smith,212,9,13,Providence Stadium,Providence,West Indies,DJ Harper,SA Bucknor,Sri Lanka,bat,South Africa,South Africa won by 1 wicket (with 10 balls remaining),Charl Langeveldt
2557,247483,West Indies Vs New Zealand 27Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-03-29,4,West Indies,Brian Lara,177,10,9,5,New Zealand,Stephen Fleming,179,3,6,Sir Vivian Richards Stadium,North Sound,West Indies,Asad Rauf,RE Koertzen,New Zealand,bowl,New Zealand,New Zealand won by 7 wickets (with 64 balls remaining),Jacob Oram
2558,247484,England Vs Ireland 28Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-03-30,1,England,Michael Vaughan,266,7,18,29,Ireland,Trent Johnston,218,10,17,Providence Stadium,Providence,West Indies,BR Doctrove,SJA Taufel,England,bat,England,England won by 48 runs,Paul Collingwood
2559,247485,Australia Vs Bangladesh 29Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-03-31,25,Bangladesh,Habibul Bashar,104,6,7,2,Australia,Ricky Ponting,106,0,0,Sir Vivian Richards Stadium,North Sound,West Indies,Aleem Dar,BF Bowden,Australia,bowl,Australia,Australia won by 10 wickets (with 49 balls remaining),Glenn McGrath
2560,247486,West Indies Vs Sri Lanka 30Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-01,8,Sri Lanka,Mahela Jayawardene,303,5,25,4,West Indies,Brian Lara,190,10,11,Providence Stadium,Providence,West Indies,DJ Harper,MR Benson,West Indies,bowl,Sri Lanka,Sri Lanka won by 113 runs,Sanath Jayasuriya
2561,247487,Bangladesh Vs New Zealand 31St Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-02,25,Bangladesh,Habibul Bashar,174,10,17,5,New Zealand,Stephen Fleming,178,1,11,Sir Vivian Richards Stadium,North Sound,West Indies,Aleem Dar,RE Koertzen,New Zealand,bowl,New Zealand,New Zealand won by 9 wickets (with 124 balls remaining),Shane Bond
2562,247488,Ireland Vs South Africa 32Nd Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-03,29,Ireland,Trent Johnston,152,8,8,3,South Africa,Graeme Smith,165,3,5,Providence Stadium,Providence,West Indies,DJ Harper,SJA Taufel,South Africa,bowl,South Africa,South Africa won by 7 wickets (with 21 balls remaining) (D/L method),Jacques Kallis
2563,247489,England Vs Sri Lanka 33Rd Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-04,8,Sri Lanka,Mahela Jayawardene,235,10,17,1,England,Michael Vaughan,233,8,6,Sir Vivian Richards Stadium,North Sound,West Indies,Asad Rauf,BF Bowden,England,bowl,Sri Lanka,Sri Lanka won by 2 runs,Ravi Bopara
2564,247490,Bangladesh Vs South Africa 34Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-07,25,Bangladesh,Habibul Bashar,251,8,24,3,South Africa,Graeme Smith,184,10,14,Providence Stadium,Providence,West Indies,BR Doctrove,MR Benson,South Africa,bowl,Bangladesh,Bangladesh won by 67 runs,Mohammad Ashraful
2565,247491,Australia Vs England 35Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-08,1,England,Michael Vaughan,247,10,18,2,Australia,Ricky Ponting,248,3,11,Sir Vivian Richards Stadium,North Sound,West Indies,BF Bowden,RE Koertzen,England,bat,Australia,Australia won by 7 wickets (with 16 balls remaining),Shaun Tait
2566,247492,Ireland Vs New Zealand 36Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-09,5,New Zealand,Stephen Fleming,263,8,16,29,Ireland,Trent Johnston,134,10,13,Providence Stadium,Providence,West Indies,SJA Taufel,SA Bucknor,New Zealand,bat,New Zealand,New Zealand won by 129 runs,Peter Fulton
2567,247493,West Indies Vs South Africa 37Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-10,3,South Africa,Graeme Smith,356,4,9,4,West Indies,Brian Lara,289,9,7,National Cricket Stadium,St George's,West Indies,DJ Harper,MR Benson,West Indies,bowl,South Africa,South Africa won by 67 runs,AB de Villiers
2568,247494,Bangladesh Vs England 38Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-11,25,Bangladesh,Habibul Bashar,143,10,15,1,England,Michael Vaughan,147,6,18,Kensington Oval,Bridgetown,West Indies,SJA Taufel,SA Bucknor,England,bowl,England,England won by 4 wickets (with 31 balls remaining),Sajid Mahmood
2569,247495,New Zealand Vs Sri Lanka 39Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-12,5,New Zealand,Stephen Fleming,219,7,17,8,Sri Lanka,Mahela Jayawardene,222,4,26,National Cricket Stadium,St George's,West Indies,Asad Rauf,BR Doctrove,New Zealand,bat,Sri Lanka,Sri Lanka won by 6 wickets (with 29 balls remaining),Chaminda Vaas
2570,247496,Australia Vs Ireland 40Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-13,29,Ireland,Trent Johnston,91,10,16,2,Australia,Ricky Ponting,92,1,13,Kensington Oval,Bridgetown,West Indies,BF Bowden,RE Koertzen,Australia,bowl,Australia,Australia won by 9 wickets (with 226 balls remaining),Glenn McGrath
2571,247497,New Zealand Vs South Africa 41St Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-14,3,South Africa,Graeme Smith,193,7,11,5,New Zealand,Stephen Fleming,196,5,12,National Cricket Stadium,St George's,West Indies,DJ Harper,MR Benson,New Zealand,bowl,New Zealand,New Zealand won by 5 wickets (with 10 balls remaining),Craig McMillan
2572,247498,Bangladesh Vs Ireland 42Nd Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-15,29,Ireland,Trent Johnston,243,7,23,25,Bangladesh,Habibul Bashar,169,10,22,Kensington Oval,Bridgetown,West Indies,BF Bowden,SA Bucknor,Ireland,bat,Ireland,Ireland won by 74 runs,William Porterfield
2573,247499,Australia Vs Sri Lanka 43Rd Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-16,8,Sri Lanka,Mahela Jayawardene,226,10,19,2,Australia,Ricky Ponting,232,3,9,National Cricket Stadium,St George's,West Indies,Aleem Dar,BR Doctrove,Sri Lanka,bat,Australia,Australia won by 7 wickets (with 44 balls remaining),Nathan Bracken
2574,247500,England Vs South Africa 44Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-17,1,England,Michael Vaughan,154,10,16,3,South Africa,Graeme Smith,157,1,9,Kensington Oval,Bridgetown,West Indies,SJA Taufel,SA Bucknor,England,bat,South Africa,South Africa won by 9 wickets (with 184 balls remaining),Andrew Hall
2575,247501,Ireland Vs Sri Lanka 45Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-18,29,Ireland,Trent Johnston,77,10,9,8,Sri Lanka,Mahela Jayawardene,81,2,8,National Cricket Stadium,St George's,West Indies,BR Doctrove,MR Benson,Sri Lanka,bowl,Sri Lanka,Sri Lanka won by 8 wickets (with 240 balls remaining),Farveez Maharoof
2576,247502,West Indies Vs Bangladesh 46Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-19,4,West Indies,Brian Lara,230,5,10,25,Bangladesh,Habibul Bashar,131,10,10,Kensington Oval,Bridgetown,West Indies,BF Bowden,RE Koertzen,Bangladesh,bowl,West Indies,West Indies won by 99 runs,Ramnaresh Sarwan
2577,247503,Australia Vs New Zealand 47Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-20,2,Australia,Ricky Ponting,348,6,16,5,New Zealand,Stephen Fleming,133,10,9,National Cricket Stadium,St George's,West Indies,Aleem Dar,Asad Rauf,Australia,bat,Australia,Australia won by 215 runs,Matthew Hayden
2578,247504,West Indies Vs England 48Th Match Super Eights,ICC World Cup in West Indies - 2007 (2006/07),2007-04-21,4,West Indies,Brian Lara,300,10,18,1,England,Michael Vaughan,301,9,22,Kensington Oval,Bridgetown,West Indies,RE Koertzen,SJA Taufel,England,bowl,England,England won by 1 wicket (with 1 ball remaining),Kevin Pietersen
2580,247506,Australia Vs South Africa 2Nd Semi Final,ICC World Cup in West Indies - 2007 (2006/07),2007-04-25,3,South Africa,Graeme Smith,149,10,17,2,Australia,Ricky Ponting,153,3,11,Beausejour Stadium,Gros Islet,West Indies,Aleem Dar,SA Bucknor,South Africa,bat,Australia,Australia won by 7 wickets (with 111 balls remaining),Glenn McGrath
2581,247507,Australia Vs Sri Lanka Final,ICC World Cup in West Indies - 2007 (2006/07),2007-04-28,2,Australia,Ricky Ponting,281,4,23,8,Sri Lanka,Mahela Jayawardene,215,8,15,Kensington Oval,Bridgetown,West Indies,Aleem Dar,SA Bucknor,Australia,bat,Australia,Australia won by 53 runs (D/L method),Adam Gilchrist
3100,433558,Bangladesh Vs India 1St Match Group B,ICC Cricket World Cup in Bangladesh/India/Sri Lanka - 2011 (2010/11),2011-02-19,6,India,MS Dhoni,370,4,20,25,Bangladesh,Shakib Al Hasan,283,9,24,Shere Bangla National Stadium,Dhaka,Bangladesh,HDPK Dharmasena,SJ Davis,Bangladesh,bowl,India,India won by 87 runs,Virender Sehwag
3101,433559,Kenya Vs New Zealand 2Nd Match Group A,ICC Cricket World Cup in Bangladesh/India/Sri Lanka - 2011 (2010/11),2011-02-20,26,Kenya,Jimmy Kamande,69,10,10,5,New Zealand,Daniel Vettori,72,0,7,MA Chidambaram Stadium,Chennai,India,M Erasmus,RJ Tucker,Kenya,bat,New Zealand,New Zealand won by 10 wickets (with 252 balls remaining),Hamish Bennett
3102,433560,Sri Lanka Vs Canada 3Rd Match Group A,ICC Cricket World Cup in Bangladesh/India/Sri Lanka - 2011 (2010/11),2011-02-20,8,Sri Lanka,Kumar Sangakkara,332,7,12,17,Canada,Ashish Bagai,122,10,13,Mahinda Rajapaksa International Cricket Stadium,Hambantota,Sri Lanka,IJ Gould,SK Tarapore,Sri Lanka,bat,Sri Lanka,Sri Lanka won by 210 runs,Mahela Jayawardene
3103,433561,Australia Vs Zimbabwe 4Th Match Group A,ICC Cricket World Cup in Bangladesh/India/Sri Lanka - 2011 (2010/11),2011-02-21,2,Australia,Ricky Ponting,262,6,14,9,Zimbabwe,Elton Chigumbura,171,10,18,Sardar Patel Stadium,Ahmedabad,India,EAR de Silva,RA Kettleborough,Australia,bat,Australia,Australia won by 91 runs,Shane Watson
3104,433562,England Vs Netherlands 5Th Match Group B,ICC Cricket World Cup in Bangladesh/India/Sri Lanka - 2011 (2010/11),2011-02-22,15,Netherlands,Peter Borren,292,6,11,1,England,Andrew Strauss,296,4,14,Vidarbha Cricket Association Stadium,Nagpur,India,Asad Rauf,BNJ Oxenford,Netherlands,bat,England,England won by 6 wickets (with 8 balls remaining),Ryan ten Doeschate
3105,433563,Kenya Vs Pakistan 6Th Match Group A,ICC Cricket World Cup in Bangladesh/India/Sri Lanka - 2011 (2010/11),2011-02-23,7,Pakistan,Shahid Afridi,317,7,46,26,Kenya,Jimmy Kamande,112,10,11,Mahinda Rajapaksa International Cricket Stadium,Hambantota,Sri Lanka,NJ Llong,AL Hill,Pakistan,bat,Pakistan,Pakistan won by 205 runs,Umar Akmal
3106,433564,South Africa Vs West Indies 7Th Match Group B,ICC Cricket World Cup in Bangladesh/India/Sri Lanka - 2011 (2010/11),2011-02-24,4,West Indies,Daren Sammy,222,10,15,3,South Africa,Graeme Smith,223,3,11,Feroz Shah Kotla,Delhi,India,AM Saheba,SJA Taufel,South Africa,bowl,South Africa,South Africa won by 7 wickets (with 43 balls remaining),AB de Villiers
3107,433565,Australia Vs New Zealand 8Th Match Group A,ICC Cricket World Cup in Bangladesh/India/Sri Lanka - 2011 (2010/11),2011-02-25,5,New Zealand,Daniel Vettori,206,10,24,2,Australia,Ricky Ponting,207,3,32,Vidarbha Cricket Association Stadium,Nagpur,India,BR Doctrove,HDPK Dharmasena,Australia,bowl,Australia,Australia won by 7 wickets (with 96 balls remaining),Mitchell Johnson
3108,433566,Bangladesh Vs Ireland 9Th Match Group B,ICC Cricket World Cup in Bangladesh/India/Sri Lanka - 2011 (2010/11),2011-02-25,25,Bangladesh,Shakib Al Hasan,205,10,11,29,Ireland,William Porterfield,178,10,13,Shere Bangla National Stadium,Dhaka,Bangladesh,Aleem Dar,RJ Tucker,Bangladesh,bat,Bangladesh,Bangladesh won by 27 runs,Tamim Iqbal
3109,433567,Sri Lanka Vs Pakistan 10Th Match Group A,ICC Cricket World Cup in Bangladesh/India/Sri Lanka - 2011 (2010/11),2011-02-26,7,Pakistan,Shahid Afridi,277,7,9,8,Sri Lanka,Kumar Sangakkara,266,9,29,R Premadasa Stadium,Colombo,Sri Lanka,DJ Harper,IJ Gould,Pakistan,bat,Pakistan,Pakistan won by 11 runs,Shahid Afridi
3110,433568,India Vs England 11Th Match Group B,ICC Cricket World Cup in Bangladesh/India/Sri Lanka - 2011 (2010/11),2011-02-27,6,India,MS Dhoni,338,10,15,1,England,Andrew Strauss,338,8,11,M Chinnaswamy Stadium,Bengaluru,India,BF Bowden,M Erasmus,India,bat,,Match tied,Andrew Strauss
